Timestamp,WIN,FL,SL,CL,STRAT,ES,EXIT,TF,ENTRY@PRICE,FEE,EXIT@PRICE,PNL,DYN
2025-07-10T02:39:35.184576+00:00,5min,2779.77,2778.7111384615387,2779.3328,BBands,uptrend_swap,,5min,0.0018@2779.77,0.015010757999999999,,,0.0003810621132240285019663418776
2025-07-10T02:43:32.846162+00:00,5min,2781.46,2781.8088615384618,2781.4004000000004,BBands,,downtrend_swap,5min,0.0018@2779.77,0.015010757999999999+0.015019884,0.00180000@2781.46,-0.026988641999999174,0.0001254081627552456397715520374
2025-07-10T02:46:14.871440+00:00,5min,2781.43,2780.8599692307694,2781.2004000000006,BBands,uptrend_swap,,5min,0.0018@2781.43,0.015019722,,,0.0002049836293584677261550827905
2025-07-10T02:49:23.029838+00:00,5min,2781.78,2782.485723076923,2781.9244,BBands,,downtrend_swap,5min,0.0018@2781.43,0.015019722+0.015021612000000002,0.00180000@2781.78,-0.029411333999998845,0.0002536304395275022892544149602
2025-07-10T02:50:04.844840+00:00,5min,2782.95,2782.655969230769,2782.3676000000005,BBands,uptrend_swap,,5min,0.0018@2782.95,0.015027929999999998,,,0.0001056655125470940584444988755
2025-07-10T02:50:52.961825+00:00,5min,2782.08,2782.809938461539,2782.666,BBands,,downtrend_swap,5min,0.0018@2782.95,0.015027929999999998+0.015023232,0.00180000@2782.08,-0.03161716199999898,0.0002623026644581204922190641990
2025-07-10T02:52:04.808164+00:00,5min,2782.93,2782.547446153846,2782.704,BBands,uptrend_swap,,5min,0.0018@2782.93,0.015027822,,,0.0001374833146808626752054340355
2025-07-10T02:52:32.768363+00:00,5min,2782.03,2782.514430769231,2782.631199999999,BBands,,downtrend_swap,5min,0.0018@2782.93,0.015027822+0.015022962000000003,0.00180000@2782.03,-0.03167078399999923,0.0001740982055202057885714132958
2025-07-10T02:55:05.086687+00:00,5min,2782.45,2781.902369230769,2782.0176,BBands,uptrend_swap,,5min,0.0018@2782.45,0.015025229999999999,,,0.0001968547765328036284059476422
2025-07-10T02:56:22.788685+00:00,5min,2781.79,2782.143076923077,2782.1356,BBands,,downtrend_swap,5min,0.0018@2782.45,0.015025229999999999+0.015021666,0.00180000@2781.79,-0.031234895999999956,0.0001269082550087563895981610466
2025-07-10T02:57:44.860985+00:00,5min,2782.87,2782.2086461538465,2782.0808,BBands,uptrend_swap,,5min,0.0018@2782.87,0.015027497999999999,,,0.0002377082132455314867751012446
2025-07-10T03:03:42.782378+00:00,5min,2786.63,2786.9955999999997,2786.5672000000004,BBands,,downtrend_swap,5min,0.0018@2782.87,0.015027497999999999+0.015047801999999999,0.00180000@2786.63,-0.02330729999999992,0.0001311806879062528980505768907
2025-07-10T03:05:34.891698+00:00,5min,2787.12,2786.6272615384614,2786.8404,BBands,uptrend_swap,,5min,0.0018@2787.12,0.015050448,,,0.0001768225224591269427781310518
2025-07-10T03:09:42.777414+00:00,5min,2788.39,2788.8364615384617,2788.3236,BBands,,downtrend_swap,5min,0.0018@2787.12,0.015050448+0.015057305999999998,0.00180000@2788.39,-0.02782175400000053,0.0001600888200577417442910842244
2025-07-10T03:13:04.841894+00:00,5min,2787.75,2786.985969230769,2787.6620000000003,BBands,uptrend_swap,,5min,0.0018@2787.75,0.01505385,,,0.0002741423091706051044905740000
2025-07-10T03:13:42.747822+00:00,5min,2786.0,2786.8468615384613,2787.1248,BBands,,downtrend_swap,5min,0.0018@2787.75,0.01505385+0.015044400000000001,0.00180000@2786.0,-0.03324824999999976,0.0003038780315305145287280419953
2025-07-10T03:15:44.838876+00:00,5min,2786.9,2785.4067384615387,2785.8187999999996,BBands,uptrend_swap,,5min,0.0018@2786.9,0.01504926,,,0.0005361017900337499207845134844
2025-07-10T03:16:52.908168+00:00,5min,2785.28,2785.791476923077,2785.9124,BBands,,downtrend_swap,5min,0.0018@2786.9,0.01504926+0.015040512,0.00180000@2785.28,-0.03300577199999921,0.0001836020130415250091775599284
2025-07-10T03:20:04.807681+00:00,5min,2784.68,2783.9606769230772,2784.6056000000003,BBands,uptrend_swap,,5min,0.0018@2784.68,0.015037271999999999,,,0.0002583811915467926003040723329
2025-07-10T03:20:25.042980+00:00,5min,2665.81,2774.786923076923,2779.5936000000006,BBands,,downtrend_swap,5min,0.0018@2784.68,0.015037271999999999+0.014395374,0.00180000@2665.81,-0.24339864599999927,0.03927397890288454690142469437
2025-07-10T03:20:29.944543+00:00,5min,2723.6,2706.5377538461535,2717.402,BBands,uptrend_swap,,5min,0.0018@2723.6,0.014707439999999999,,,0.006304085775119899373922416602
2025-07-10T03:20:33.981813+00:00,5min,2735.08,2745.4371692307686,2734.3916,BBands,,downtrend_swap,5min,0.0018@2723.6,0.014707439999999999+0.014769431999999999,0.00180000@2735.08,-0.008812871999999139,0.003772502735391510547899022292
2025-07-10T03:20:36.376565+00:00,5min,2750.42,2746.9028,2744.7239999999997,BBands,uptrend_swap,,5min,0.0018@2750.42,0.014852268,,,0.001280423901420902115648212962
2025-07-10T03:20:36.718666+00:00,5min,2745.89,2746.992492307692,2745.7972,BBands,,downtrend_swap,5min,0.0018@2750.42,0.014852268+0.014827806,0.00180000@2745.89,-0.03783407400000094,0.0004013452205563979700882854818
2025-07-10T03:20:39.076980+00:00,5min,2754.23,2747.6411692307693,2747.1215999999995,BBands,uptrend_swap,,5min,0.0018@2754.23,0.014872841999999999,,,0.002397995357987488463721580625
2025-07-10T03:20:39.562706+00:00,5min,2769.49,2773.8860615384615,2769.5987999999998,BBands,,downtrend_swap,5min,0.0018@2754.23,0.014872841999999999+0.014955245999999998,0.00180000@2769.49,-0.0023600880000005375,0.001584802490417844481827068035
2025-07-10T03:20:42.127664+00:00,5min,2771.65,2767.9987384615383,2770.5956000000006,BBands,uptrend_swap,,5min,0.0018@2771.65,0.01496691,,,0.001319097977801493405808070493
2025-07-10T03:21:22.727942+00:00,5min,2783.05,2783.617230769231,2782.2499999999995,BBands,,downtrend_swap,5min,0.0018@2771.65,0.01496691+0.015028470000000002,0.00180000@2783.05,-0.009475379999999589,0.0002037747011194675580029984406
2025-07-10T03:28:34.880355+00:00,5min,2779.16,2778.8643384615384,2779.0852,BBands,uptrend_swap,,5min,0.0018@2779.16,0.015007464,,,0.0001063965355808938065556085459
2025-07-10T03:29:32.727419+00:00,5min,2778.22,2778.8216615384613,2778.8471999999997,BBands,,downtrend_swap,5min,0.0018@2779.16,0.015007464+0.015002387999999998,0.00180000@2778.22,-0.03170185200000031,0.0002165167872371475980345260797
2025-07-10T03:30:04.745726+00:00,5min,2779.28,2778.8924615384617,2778.8216,BBands,uptrend_swap,,5min,0.0018@2779.28,0.015008112000000002,,,0.0001394578836360401608570687449
2025-07-10T03:31:12.756181+00:00,5min,2776.35,2779.0105846153847,2778.9243999999994,BBands,,downtrend_swap,5min,0.0018@2779.28,0.015008112000000002+0.014992289999999998,0.00180000@2776.35,-0.03527440200000154,0.0009573855638095473953872249156
2025-07-10T03:36:14.776550+00:00,5min,2775.58,2775.064676923077,2775.3219999999997,BBands,uptrend_swap,,5min,0.0018@2775.58,0.014988132,,,0.0001856976816462445364350958760
2025-07-10T03:38:42.692447+00:00,5min,2774.84,2775.359230769231,2775.3164000000006,BBands,,downtrend_swap,5min,0.0018@2775.58,0.014988132+0.014984136,0.00180000@2774.84,-0.031304267999999524,0.0001870859683584411786122792954
2025-07-10T03:43:54.806528+00:00,5min,2773.95,2773.5179384615385,2773.6944000000003,BBands,uptrend_swap,,5min,0.0018@2773.95,0.014979329999999999,,,0.0001557810506540884854924951207
2025-07-10T03:45:42.694256+00:00,5min,2773.27,2773.9878461538465,2773.7668000000003,BBands,,downtrend_swap,5min,0.0018@2773.95,0.014979329999999999+0.014975658000000001,0.00180000@2773.27,-0.03117898799999974,0.0002587776852886355288091056525
2025-07-10T03:47:14.702889+00:00,5min,2774.05,2773.5818461538465,2773.7055999999993,BBands,uptrend_swap,,5min,0.0018@2774.05,0.014979870000000001,,,0.0001687903484091135040056349285
2025-07-10T03:47:42.686420+00:00,5min,2772.7,2773.5084,2773.7092,BBands,,downtrend_swap,5min,0.0018@2774.05,0.014979870000000001+0.01497258,0.00180000@2772.7,-0.03238245000000095,0.0002914719854463033174876989736
2025-07-10T03:47:54.692393+00:00,5min,2773.85,2773.519230769231,2773.7136,BBands,uptrend_swap,,5min,0.0018@2773.85,0.014978789999999999,,,0.0001192597574588519069003065426
2025-07-10T03:53:02.699655+00:00,5min,2775.59,2776.0044923076925,2775.584,BBands,,downtrend_swap,5min,0.0018@2773.85,0.014978789999999999+0.014988186,0.00180000@2775.59,-0.026834975999999067,0.0001493125493280209174877257093
2025-07-10T03:54:54.759594+00:00,5min,2776.22,2775.6789230769227,2775.8772,BBands,uptrend_swap,,5min,0.0018@2776.22,0.014991588,,,0.0001949349827816180289524014341
2025-07-10T04:00:12.682082+00:00,5min,2776.53,2777.0311076923076,2776.9676,BBands,,downtrend_swap,5min,0.0018@2776.22,0.014991588+0.014993262000000002,0.00180000@2776.53,-0.029426849999999227,0.0001804472736799901395674437645
2025-07-10T04:10:34.827126+00:00,5min,2770.62,2770.127076923077,2770.4532,BBands,uptrend_swap,,5min,0.0018@2770.62,0.014961348,,,0.0001779424059745717808796329040
2025-07-10T04:11:12.686163+00:00,5min,2769.27,2770.098369230769,2770.2428,BBands,,downtrend_swap,5min,0.0018@2770.62,0.014961348+0.014954058000000001,0.00180000@2769.27,-0.032345405999999244,0.0002990396442127181803140779504
2025-07-10T04:16:14.957305+00:00,5min,2769.05,2767.8868923076925,2768.0900000000006,BBands,uptrend_swap,,5min,0.0018@2769.05,0.014952870000000002,,,0.0004202150367993443948827435412
2025-07-10T04:19:42.637554+00:00,5min,2769.75,2770.035384615385,2769.6719999999996,BBands,,downtrend_swap,5min,0.0018@2769.05,0.014952870000000002+0.01495665,0.00180000@2769.75,-0.028649520000000983,0.0001030256208891805182403083869
2025-07-10T04:21:15.345372+00:00,5min,2770.73,2770.0096000000003,2770.0164,BBands,uptrend_swap,,5min,0.0018@2770.73,0.014961941999999999,,,0.0002600713008358165697254658429
2025-07-10T04:27:22.698202+00:00,5min,2772.28,2772.6618153846157,2772.4232,BBands,,downtrend_swap,5min,0.0018@2770.73,0.014961941999999999+0.014970312000000001,0.00180000@2772.28,-0.027142253999999255,0.0001377071601365620077286865610
2025-07-10T04:29:44.702986+00:00,5min,2772.64,2772.326861538462,2772.4755999999998,BBands,uptrend_swap,,5min,0.0018@2772.64,0.014972256,,,0.0001129514942419987296395007876
2025-07-10T04:34:22.672874+00:00,5min,2775.0,2775.384646153846,2774.9208,BBands,,downtrend_swap,5min,0.0018@2772.64,0.014972256+0.014985,0.00180000@2775.0,-0.025709255999999847,0.0001385920162018069234052456497
2025-07-10T04:34:44.666031+00:00,5min,2776.24,2775.4871076923077,2775.1423999999997,BBands,uptrend_swap,,5min,0.0018@2776.24,0.014991695999999999,,,0.0002712649270125041161970367618
2025-07-10T04:38:22.645227+00:00,5min,2776.02,2776.3300615384615,2776.1888000000004,BBands,,downtrend_swap,5min,0.0018@2776.24,0.014991695999999999+0.014990508,0.00180000@2776.02,-0.030378203999999798,0.0001116803591751926163644946468
2025-07-10T04:38:54.636670+00:00,5min,2776.62,2776.3401538461535,2776.2780000000002,BBands,uptrend_swap,,5min,0.0018@2776.62,0.014993748000000001,,,0.0001007967822166243222354410013
2025-07-10T04:40:12.652990+00:00,5min,2776.08,2776.4716615384623,2776.4460000000004,BBands,,downtrend_swap,5min,0.0018@2776.62,0.014993748000000001+0.014990832,0.00180000@2776.08,-0.03095657999999979,0.0001410644826265857190885185889
2025-07-10T04:41:44.687692+00:00,5min,2777.69,2776.3983384615385,2776.394,BBands,uptrend_swap,,5min,0.0018@2777.69,0.014999526000000001,,,0.0004652291858009240817479628533
2025-07-10T04:46:12.568380+00:00,5min,2779.37,2779.6858461538463,2779.4467999999997,BBands,,downtrend_swap,5min,0.0018@2777.69,0.014999526000000001+0.015008598,0.00180000@2779.37,-0.026984124000000165,0.0001136265647728951933613507108
2025-07-10T04:48:04.738853+00:00,5min,2780.55,2779.1962153846152,2779.3020000000006,BBands,uptrend_swap,,5min,0.0018@2780.55,0.01501497,,,0.0004871137229860715890515011653
2025-07-10T04:53:32.559756+00:00,5min,2779.28,2780.1064923076924,2780.1128000000003,BBands,,downtrend_swap,5min,0.0018@2780.55,0.01501497+0.015008112000000002,0.00180000@2779.28,-0.03230908200000027,0.0002972880031679472589117088774
2025-07-10T04:55:54.767205+00:00,5min,2779.57,2779.1406153846156,2779.4683999999997,BBands,uptrend_swap,,5min,0.0018@2779.57,0.015009678,,,0.0001545026592060279278196501205
2025-07-10T04:57:52.570516+00:00,5min,2779.01,2779.3654153846155,2779.2288000000003,BBands,,downtrend_swap,5min,0.0018@2779.57,0.015009678+0.015006654000000001,0.00180000@2779.01,-0.031024331999999433,0.0001278764507351822016401763889
2025-07-10T04:59:14.597826+00:00,5min,2780.0,2779.2045230769227,2779.1731999999997,BBands,uptrend_swap,,5min,0.0018@2780.0,0.015012,,,0.0002862246792102255170619249836
2025-07-10T05:01:12.732949+00:00,5min,2778.78,2779.560461538461,2779.496,BBands,,downtrend_swap,5min,0.0018@2780.0,0.015012+0.015005412,0.00180000@2778.78,-0.03221341199999905,0.0002807859549236147066944033283
2025-07-10T05:02:04.599667+00:00,5min,2780.75,2779.4401846153846,2779.3576000000007,BBands,uptrend_swap,,5min,0.0018@2780.75,0.01501605,,,0.0004712515102377173798077916777
2025-07-10T05:04:22.613894+00:00,5min,2780.45,2781.0751692307686,2780.5795999999996,BBands,,downtrend_swap,5min,0.0018@2780.75,0.01501605+0.015014429999999997,0.00180000@2780.45,-0.03057048000000062,0.0002247940788100016239240048600
2025-07-10T05:10:34.615533+00:00,5min,2779.17,2777.977292307692,2778.0136000000007,BBands,uptrend_swap,,5min,0.0018@2779.17,0.015007518000000001,,,0.0004293439315039204096660757446
2025-07-10T05:11:52.510688+00:00,5min,2777.89,2778.4381230769236,2778.2835999999998,BBands,,downtrend_swap,5min,0.0018@2779.17,0.015007518000000001+0.015000606,0.00180000@2777.89,-0.03231212400000061,0.0001972774100567668864439049042
2025-07-10T05:17:54.572263+00:00,5min,2776.2,2775.5627076923074,2775.9748,BBands,uptrend_swap,,5min,0.0018@2776.2,0.014991479999999998,,,0.0002296083262418759889473954742
2025-07-10T05:20:32.506996+00:00,5min,2776.11,2776.5981846153845,2776.1904000000004,BBands,,downtrend_swap,5min,0.0018@2776.2,0.014991479999999998+0.014990994000000002,0.00180000@2776.11,-0.03014447399999831,0.0001758211246011181591797451101
2025-07-10T05:21:24.532064+00:00,5min,2777.03,2776.6029846153847,2776.4768000000004,BBands,uptrend_swap,,5min,0.0018@2777.03,0.014995962000000002,,,0.0001537905804255447813787987532
2025-07-10T05:28:22.512934+00:00,5min,2781.56,2781.846338461539,2781.0792000000006,BBands,,downtrend_swap,5min,0.0018@2777.03,0.014995962000000002+0.015020424,0.00180000@2781.56,-0.021862386000001344,0.0001029310848626367550368928734
2025-07-10T05:32:44.986967+00:00,5min,2780.96,2780.258276923077,2780.556,BBands,uptrend_swap,,5min,0.0018@2780.96,0.015017184,,,0.0002523949241505719918949941676
2025-07-10T05:34:02.656568+00:00,5min,2780.06,2780.353046153846,2780.3332,BBands,,downtrend_swap,5min,0.0018@2780.96,0.015017184+0.015012323999999999,0.00180000@2780.06,-0.031649508000000104,0.0001053989004207147011235618191
2025-07-10T05:35:54.449483+00:00,5min,2780.63,2780.1538153846154,2780.1492000000003,BBands,uptrend_swap,,5min,0.0018@2780.63,0.015015402,,,0.0001712799531988207970027206065
2025-07-10T05:37:42.421132+00:00,5min,2779.24,2779.9736307692306,2780.0484000000006,BBands,,downtrend_swap,5min,0.0018@2780.63,0.015015402+0.015007895999999998,0.00180000@2779.24,-0.03252529800000126,0.0002638984633201722948433672277
2025-07-10T05:41:04.607877+00:00,5min,2779.47,2778.8097538461534,2779.0468,BBands,uptrend_swap,,5min,0.0018@2779.47,0.015009137999999998,,,0.0002376003441519350608651293415
2025-07-10T05:41:22.438386+00:00,5min,2778.31,2778.7465846153846,2778.934,BBands,,downtrend_swap,5min,0.0018@2779.47,0.015009137999999998+0.015002874,0.00180000@2778.31,-0.0321000119999999,0.0001571156642357255849029821804
2025-07-10T05:42:14.451883+00:00,5min,2778.92,2778.564584615385,2778.6628,BBands,uptrend_swap,,5min,0.0018@2778.92,0.015006167999999999,,,0.0001279133069581671705341034807
2025-07-10T05:43:02.599147+00:00,5min,2778.13,2778.5136000000007,2778.5584000000003,BBands,,downtrend_swap,5min,0.0018@2778.92,0.015006167999999999+0.015001902,0.00180000@2778.13,-0.031430069999999866,0.0001380594286098509301370344105
2025-07-10T05:44:12.002253+00:00,5min,2772.16,2765.769661538462,2770.2792000000004,BBands,uptrend_swap,,5min,0.0018@2772.16,0.014969663999999999,,,0.002310510000309775675210574801
2025-07-10T05:44:12.433293+00:00,5min,2765.93,2766.8641230769235,2767.5204000000003,BBands,,downtrend_swap,5min,0.0018@2772.16,0.014969663999999999+0.014936022,0.00180000@2765.93,-0.041119685999999156,0.0003376107518733870977762746854
2025-07-10T05:44:19.161641+00:00,5min,2781.46,2767.9363999999996,2767.6468000000004,BBands,uptrend_swap,,5min,0.0018@2781.46,0.015019884,,,0.004885805902187782188319919806
2025-07-10T05:44:22.251497+00:00,5min,2769.49,2774.9435999999996,2772.4112,BBands,,downtrend_swap,5min,0.0018@2781.46,0.015019884+0.014955245999999998,0.00180000@2769.49,-0.051521130000001136,0.001965301204680196306015185992
2025-07-10T05:44:24.764190+00:00,5min,2775.55,2767.3262461538457,2770.0972000000006,BBands,uptrend_swap,,5min,0.0018@2775.55,0.01498797,,,0.002971732681531150304927568381
2025-07-10T05:44:25.360373+00:00,5min,2779.34,2782.755353846154,2780.5840000000003,BBands,,downtrend_swap,5min,0.0018@2775.55,0.01498797+0.015008436000000002,0.00180000@2779.34,-0.02317440599999898,0.001227328101779952417314238167
2025-07-10T05:44:27.863905+00:00,5min,2779.66,2775.597415384615,2777.7196000000004,BBands,uptrend_swap,,5min,0.0018@2779.66,0.015010163999999998,,,0.001463679348044805326190198660
2025-07-10T05:44:50.844327+00:00,5min,2777.14,2778.057076923077,2776.6828000000005,BBands,,downtrend_swap,5min,0.0018@2779.66,0.015010163999999998+0.014996555999999998,0.00180000@2777.14,-0.03454272000000014,0.0003301145000565419979986427687
2025-07-10T05:48:02.964928+00:00,5min,2778.28,2776.9599692307693,2777.4888,BBands,uptrend_swap,,5min,0.0018@2778.28,0.015002712000000001,,,0.0004753510255303948807423621326
2025-07-10T05:54:40.873426+00:00,5min,2784.1,2784.467784615385,2783.702,BBands,,downtrend_swap,5min,0.0018@2778.28,0.015002712000000001+0.01503414,0.00180000@2784.1,-0.019560852000000573,0.0001320843492666953667029802029
2025-07-10T05:55:42.945676+00:00,5min,2785.23,2784.660923076923,2784.5304,BBands,uptrend_swap,,5min,0.0018@2785.23,0.015040242,,,0.0002043612988428752823810532945
2025-07-10T05:57:40.832433+00:00,5min,2784.03,2784.804769230769,2784.7239999999997,BBands,,downtrend_swap,5min,0.0018@2785.23,0.015040242+0.015033762,0.00180000@2784.03,-0.032234004000000205,0.0002782131226322950310572625668
2025-07-10T06:00:53.106765+00:00,5min,2785.18,2783.2863076923077,2783.5780000000004,BBands,uptrend_swap,,5min,0.0018@2785.18,0.015039972,,,0.0006803799891008725084851825435
2025-07-10T06:02:50.956481+00:00,5min,2783.44,2783.8848307692297,2783.6084,BBands,,downtrend_swap,5min,0.0018@2785.18,0.015039972+0.015030576,0.00180000@2783.44,-0.03320254800000022,0.0001597877772503923935826087440
2025-07-10T06:03:52.842268+00:00,5min,2784.2,2783.915784615385,2783.7763999999997,BBands,uptrend_swap,,5min,0.0018@2784.2,0.015034679999999998,,,0.0001020919476751578871683005493
2025-07-10T06:05:10.825422+00:00,5min,2784.0,2784.5230153846155,2784.3932000000004,BBands,,downtrend_swap,5min,0.0018@2784.2,0.015034679999999998+0.0150336,0.00180000@2784.0,-0.030428279999999752,0.0001878294349609668742342107182
2025-07-10T06:10:22.915241+00:00,5min,2782.51,2782.1627384615385,2782.4868000000006,BBands,uptrend_swap,,5min,0.0018@2782.51,0.015025554000000002,,,0.0001248171193082423110147170716
2025-07-10T06:19:41.058719+00:00,5min,2786.02,2788.3061846153846,2788.3983999999996,BBands,,downtrend_swap,5min,0.0018@2782.51,0.015025554000000002+0.015044508,0.00180000@2786.02,-0.023752062000000684,0.0008199187836682840449776825838
2025-07-10T06:21:52.878117+00:00,5min,2788.02,2786.738984615384,2787.2836000000007,BBands,uptrend_swap,,5min,0.0018@2788.02,0.015055307999999998,,,0.0004596825865960321639976696658
2025-07-10T06:29:10.971308+00:00,5min,2790.83,2791.337507692308,2791.1712,BBands,,downtrend_swap,5min,0.0018@2788.02,0.015055307999999998+0.015070481999999998,0.00180000@2790.83,-0.02506778999999959,0.0001818152376448283996266253518
2025-07-10T06:30:52.813454+00:00,5min,2791.94,2791.3120307692307,2791.2476000000006,BBands,uptrend_swap,,5min,0.0018@2791.94,0.015076476,,,0.0002249727812036277542334765705
2025-07-10T06:35:50.756990+00:00,5min,2793.35,2795.7098461538462,2795.0932,BBands,,downtrend_swap,5min,0.0018@2791.94,0.015076476+0.015084089999999998,0.00180000@2793.35,-0.02762256600000068,0.0008440955191014264904331628268
2025-07-10T06:37:02.848919+00:00,5min,2796.05,2795.4900615384618,2795.3356000000003,BBands,uptrend_swap,,5min,0.0018@2796.05,0.01509867,,,0.0002003006446855493772122048866
2025-07-10T06:37:30.736939+00:00,5min,2794.9,2795.5772307692305,2795.4972,BBands,,downtrend_swap,5min,0.0018@2796.05,0.01509867+0.015092460000000002,0.00180000@2794.9,-0.03226113000000019,0.0002422507816191339168010474916
2025-07-10T06:43:51.444877+00:00,5min,2775.55,2767.3262461538457,2770.0972000000006,BBands,uptrend_swap,,5min,0.0018@2775.55,0.01498797,,,0.002971732681531150304927568381
2025-07-10T06:43:52.033331+00:00,5min,2779.34,2782.755353846154,2780.5840000000003,BBands,,downtrend_swap,5min,0.0018@2775.55,0.01498797+0.015008436000000002,0.00180000@2779.34,-0.02317440599999898,0.001227328101779952417314238167
2025-07-10T06:43:54.530564+00:00,5min,2779.66,2775.597415384615,2777.7196000000004,BBands,uptrend_swap,,5min,0.0018@2779.66,0.015010163999999998,,,0.001463679348044805326190198660
2025-07-10T06:43:54.958478+00:00,5min,2777.04,2777.516892307692,2776.2840000000006,BBands,,downtrend_swap,5min,0.0018@2779.66,0.015010163999999998+0.014996016000000001,0.00180000@2777.04,-0.03472218000000016,0.0001716973563735107959238008898
2025-07-10T06:43:57.301300+00:00,5min,2779.05,2777.729661538461,2776.4528,BBands,uptrend_swap,,5min,0.0018@2779.05,0.015006870000000002,,,0.0004753300797485537920129924323
2025-07-10T06:54:02.560773+00:00,5min,2795.84,2796.436830769231,2795.8228000000004,BBands,,downtrend_swap,5min,0.0018@2779.05,0.015006870000000002+0.015097536000000002,0.00180000@2795.84,0.00011759400000066478,0.0002134254429293961677331998436
2025-07-10T06:54:54.728151+00:00,5min,2797.41,2796.5842769230767,2796.3656,BBands,uptrend_swap,,5min,0.0018@2797.41,0.015106014,,,0.0002952612884714478685712340955
2025-07-10T06:55:02.440857+00:00,5min,2796.26,2796.576153846154,2796.4519999999998,BBands,,downtrend_swap,5min,0.0018@2797.41,0.015106014+0.015099804000000001,0.00180000@2796.26,-0.03227581799999868,0.0001130503260993594027724381600
2025-07-10T06:56:14.499579+00:00,5min,2797.07,2796.5596307692313,2796.5611999999996,BBands,uptrend_swap,,5min,0.0018@2797.07,0.015104178000000001,,,0.0001824989623512215564457385754
2025-07-10T06:57:02.459310+00:00,5min,2796.21,2796.8341230769224,2796.8123999999993,BBands,,downtrend_swap,5min,0.0018@2797.07,0.015104178000000001+0.015099534,0.00180000@2796.21,-0.031751712000000154,0.0002231534118425923195134298555
2025-07-10T06:59:34.472092+00:00,5min,2796.94,2796.1711692307695,2796.3167999999996,BBands,uptrend_swap,,5min,0.0018@2796.94,0.015103476000000001,,,0.0002749584065849611032848725502
2025-07-10T07:00:12.514276+00:00,5min,2796.01,2796.336307692307,2796.4388,BBands,,downtrend_swap,5min,0.0018@2796.94,0.015103476000000001+0.015098454000000002,0.00180000@2796.01,-0.03187593,0.0001166911474164877342865089174
2025-07-10T07:01:34.528151+00:00,5min,2796.72,2796.0407076923075,2795.9752000000008,BBands,uptrend_swap,,5min,0.0018@2796.72,0.015102288,,,0.0002429479319895700376060836589
2025-07-10T07:01:42.420500+00:00,5min,2794.69,2795.9418461538467,2795.924000000001,BBands,,downtrend_swap,5min,0.0018@2796.72,0.015102288+0.015091326,0.00180000@2794.69,-0.033847613999999915,0.0004477368352881747188608982143
2025-07-10T07:02:14.479153+00:00,5min,2797.62,2795.986830769231,2795.9980000000005,BBands,uptrend_swap,,5min,0.0018@2797.62,0.015107147999999999,,,0.0005841119181236211349070799417
2025-07-10T07:05:52.450706+00:00,5min,2798.04,2798.8639076923073,2798.3524000000007,BBands,,downtrend_swap,5min,0.0018@2797.62,0.015107147999999999+0.015109416,0.00180000@2798.04,-0.029460563999999856,0.0002943721879591568098916156550
2025-07-10T07:07:04.520995+00:00,5min,2798.79,2798.272,2798.5463999999997,BBands,uptrend_swap,,5min,0.0018@2798.79,0.015113465999999999,,,0.0001851142419321638496900944583
